Time,X,Y,Position,Velocity,Acceleration,Jerk,Heading
680.0000000000003,-1.8142285941076444,-1.985454858127093,2.487167999999998,16.000000512,0.0,0.0,0.16495867338899695
690.0000000000003,-1.7663497605527705,-1.97621374637345,2.5359359999999977,16.000000512,0.0,0.0,0.21700929768591737
700.0000000000005,-1.7190396260986018,-1.9644047866211036,2.5847039999999977,16.000000512,0.0,0.0,0.2728230586523047
710.0000000000005,-1.672488671469603,-1.9498917475704618,2.6334719999999976,16.000000512,0.0,0.0,0.33216870180248415
720.0000000000005,-1.6269086202305305,-1.932571120769787,2.6822399999999975,16.000000512,0.0,0.0,0.39459730630027945
730.0000000000005,-1.5825240496721737,-1.9123846275067606,2.7310079999999974,16.000000512,0.0,0.0,0.45942480240986217
740.0000000000005,-1.5395599320573108,-1.8893296872655008,2.7797759999999974,16.000000512,0.0,0.0,0.5257479101787459
750.0000000000005,-1.498226294424136,-1.8634653349509507,2.8285439999999973,16.000000512,0.0,0.0,0.5925003318309111
760.0000000000005,-1.4587023757271,-1.8349116515642676,2.877311999999997,16.000000512,0.0,0.0,0.6585440467172703
770.0000000000005,-1.421123257172038,-1.8038422193107984,2.926079999999997,16.000000512,0.0,0.0,0.7227774875340753
780.0000000000005,-1.3855715249889187,-1.7704709244097403,2.974847999999997,16.000000512,0.0,0.0,0.7842353596171603
790.0000000000005,-1.3520751816010683,-1.7350358051405697,3.023615999999997,16.000000512,0.0,0.0,0.8421582683263116
800.0000000000005,-1.320611368303343,-1.6977830045825837,3.072383999999997,16.000000512,0.0,0.0,0.896022023181915
810.0000000000005,-1.2911142209768869,-1.6589532441976145,3.121151999999997,16.000000512,0.0,0.0,0.9455297034126319
820.0000000000005,-1.2634847278779389,-1.6187720706835331,3.1699199999999967,16.000000512,0.0,0.0,0.9905781607969987
830.0000000000006,-1.237600713054763,-1.5774440130458653,3.2186879999999967,16.000000512,0.0,0.0,1.0312126849654848
840.0000000000006,-1.2133256885104058,-1.5351500551649984,3.2674559999999966,16.000000512,0.0,0.0,1.06758088855171
850.0000000000006,-1.190515969364564,-1.4920475306097043,3.3162239999999965,16.000000512,0.0,0.0,1.0998924714694827
860.0000000000006,-1.1690259404104375,-1.4482715605195535,3.3649919999999964,16.000000512,0.0,0.0,1.1283875737900821
870.0000000000006,-1.148711653727887,-1.4039373249502205,3.4137599999999964,16.000000512,0.0,0.0,1.1533138001491334
880.0000000000006,-1.1294330624434594,-1.3591426679179286,3.4625279999999963,16.000000512,0.0,0.0,1.1749106634854178
